county_fips,county_name,year,qwi_emp_total_private,qwi_hires_total_private,qwi_separations_total_private,qwi_earns_total_private,qwi_job_gains_total_private,qwi_job_losses_total_private,qwi_emp_flag_issue_total_private,qwi_hires_flag_issue_total_private,qwi_sep_flag_issue_total_private,qwi_earns_flag_issue_total_private,qwi_job_gains_flag_issue_total_private,qwi_job_losses_flag_issue_total_private,qwi_quarters_observed_total_private,qwi_incomplete_year_total_private,qwi_emp_agriculture,qwi_hires_agriculture,qwi_separations_agriculture,qwi_earns_agriculture,qwi_job_gains_agriculture,qwi_job_losses_agriculture,qwi_emp_flag_issue_agriculture,qwi_hires_flag_issue_agriculture,qwi_sep_flag_issue_agriculture,qwi_earns_flag_issue_agriculture,qwi_job_gains_flag_issue_agriculture,qwi_job_losses_flag_issue_agriculture,qwi_quarters_observed_agriculture,qwi_incomplete_year_agriculture,qwi_emp_construction,qwi_hires_construction,qwi_separations_construction,qwi_earns_construction,qwi_job_gains_construction,qwi_job_losses_construction,qwi_emp_flag_issue_construction,qwi_hires_flag_issue_construction,qwi_sep_flag_issue_construction,qwi_earns_flag_issue_construction,qwi_job_gains_flag_issue_construction,qwi_job_losses_flag_issue_construction,qwi_quarters_observed_construction,qwi_incomplete_year_construction,qwi_emp_manufacturing,qwi_hires_manufacturing,qwi_separations_manufacturing,qwi_earns_manufacturing,qwi_job_gains_manufacturing,qwi_job_losses_manufacturing,qwi_emp_flag_issue_manufacturing,qwi_hires_flag_issue_manufacturing,qwi_sep_flag_issue_manufacturing,qwi_earns_flag_issue_manufacturing,qwi_job_gains_flag_issue_manufacturing,qwi_job_losses_flag_issue_manufacturing,qwi_quarters_observed_manufacturing,qwi_incomplete_year_manufacturing,qwi_emp_retail,qwi_hires_retail,qwi_separations_retail,qwi_earns_retail,qwi_job_gains_retail,qwi_job_losses_retail,qwi_emp_flag_issue_retail,qwi_hires_flag_issue_retail,qwi_sep_flag_issue_retail,qwi_earns_flag_issue_retail,qwi_job_gains_flag_issue_retail,qwi_job_losses_flag_issue_retail,qwi_quarters_observed_retail,qwi_incomplete_year_retail,qwi_emp_transport_warehousing,qwi_hires_transport_warehousing,qwi_separations_transport_warehousing,qwi_earns_transport_warehousing,qwi_job_gains_transport_warehousing,qwi_job_losses_transport_warehousing,qwi_emp_flag_issue_transport_warehousing,qwi_hires_flag_issue_transport_warehousing,qwi_sep_flag_issue_transport_warehousing,qwi_earns_flag_issue_transport_warehousing,qwi_job_gains_flag_issue_transport_warehousing,qwi_job_losses_flag_issue_transport_warehousing,qwi_quarters_observed_transport_warehousing,qwi_incomplete_year_transport_warehousing,qwi_emp_health_social,qwi_hires_health_social,qwi_separations_health_social,qwi_earns_health_social,qwi_job_gains_health_social,qwi_job_losses_health_social,qwi_emp_flag_issue_health_social,qwi_hires_flag_issue_health_social,qwi_sep_flag_issue_health_social,qwi_earns_flag_issue_health_social,qwi_job_gains_flag_issue_health_social,qwi_job_losses_flag_issue_health_social,qwi_quarters_observed_health_social,qwi_incomplete_year_health_social,qwi_emp_accom_food,qwi_hires_accom_food,qwi_separations_accom_food,qwi_earns_accom_food,qwi_job_gains_accom_food,qwi_job_losses_accom_food,qwi_emp_flag_issue_accom_food,qwi_hires_flag_issue_accom_food,qwi_sep_flag_issue_accom_food,qwi_earns_flag_issue_accom_food,qwi_job_gains_flag_issue_accom_food,qwi_job_losses_flag_issue_accom_food,qwi_quarters_observed_accom_food,qwi_incomplete_year_accom_food
27093,Meeker,2020,5980.5,3592.0,3663.0,3716.5,1349.0,1419.0,0,0,0,0,0,0,4,0,285.0,238.0,227.0,3419.75,98.0,86.0,0,0,0,0,0,0,4,0,575.0,611.0,565.0,4279.5,323.0,277.0,0,0,0,0,0,0,4,0,1676.0,628.0,565.0,4317.25,269.0,205.0,0,0,0,0,0,0,4,0,736.25,530.0,527.0,2618.25,128.0,124.0,0,0,0,0,0,0,4,0,205.75,115.0,106.0,3412.75,59.0,50.0,0,0,0,0,0,0,4,0,914.75,498.0,586.0,2957.75,85.0,173.0,0,0,0,0,0,0,4,0,322.0,302.0,371.0,1153.0,89.0,158.0,0,0,0,0,0,0,4,0
27093,Meeker,2021,6214.25,4440.0,4055.0,3930.75,1569.0,1183.0,0,0,0,0,0,0,4,0,276.75,270.0,290.0,3200.75,46.0,66.0,0,0,0,0,0,0,4,0,607.75,485.0,482.0,4540.25,279.0,277.0,0,0,0,0,0,0,4,0,1845.0,1182.0,894.0,4763.75,429.0,140.0,0,0,0,0,0,0,4,0,753.5,624.0,619.0,2722.0,135.0,127.0,0,0,0,0,0,0,4,0,181.5,85.0,106.0,3723.25,42.0,64.0,0,0,0,0,0,0,4,0,844.0,525.0,577.0,2854.25,98.0,149.0,0,0,0,0,0,0,4,0,353.75,386.0,326.0,1403.75,133.0,73.0,0,0,0,0,0,0,4,0
27093,Meeker,2022,6686.0,5023.0,4489.0,4164.25,1711.0,1177.0,0,0,0,0,0,0,4,0,271.5,253.0,275.0,3648.25,91.0,111.0,0,0,0,0,0,0,4,0,596.25,511.0,517.0,4931.0,249.0,254.0,0,0,0,0,0,0,4,0,2195.0,1597.0,1124.0,4977.5,587.0,114.0,0,0,0,0,0,0,4,0,755.75,595.0,599.0,2880.5,101.0,106.0,0,0,0,0,0,0,4,0,166.75,85.0,97.0,3796.5,38.0,48.0,0,0,0,0,0,0,4,0,824.0,533.0,513.0,2989.25,122.0,102.0,0,0,0,0,0,0,4,0,409.25,466.0,431.0,1475.25,154.0,119.0,0,0,0,0,0,0,4,0
27093,Meeker,2023,7051.25,4619.0,5097.0,4320.25,1509.0,1985.0,0,0,0,0,0,0,4,0,246.25,268.0,267.0,3991.75,92.0,90.0,0,0,0,0,0,0,4,0,609.5,524.0,506.0,5375.75,273.0,255.0,0,0,0,0,0,0,4,0,2499.75,1253.0,1952.0,5097.0,203.0,904.0,0,0,0,0,0,0,4,0,780.0,607.0,574.0,3031.25,136.0,104.0,0,0,0,0,0,0,4,0,167.5,85.0,96.0,4205.0,37.0,46.0,0,0,0,0,0,0,4,0,839.0,537.0,453.0,2916.5,176.0,90.0,0,0,0,0,0,0,4,0,444.75,553.0,496.0,1628.0,220.0,164.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2011,5313.5,3795.0,3479.0,2343.5,1544.0,1227.0,0,0,0,0,0,0,4,0,23.75,19.0,15.0,1496.25,9.0,6.0,0,0,1,0,0,0,4,0,315.0,481.0,508.0,3118.75,217.0,243.0,0,0,0,0,0,0,4,0,573.75,293.0,242.0,2744.5,117.0,68.0,0,0,0,0,0,0,4,0,923.0,611.0,527.0,1538.5,198.0,114.0,0,0,0,0,0,0,4,0,71.25,25.0,32.0,1873.25,18.0,24.0,0,1,0,0,0,0,4,0,1448.5,671.0,565.0,2580.25,219.0,114.0,0,0,0,0,0,0,4,0,667.25,677.0,603.0,869.5,270.0,196.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2012,5550.25,4119.0,3840.0,2498.5,1626.0,1349.0,0,0,0,0,0,0,4,0,26.0,18.0,23.0,1665.5,3.0,8.0,0,0,0,0,0,0,4,0,342.25,459.0,440.0,3589.0,227.0,208.0,0,0,0,0,0,0,4,0,659.25,391.0,256.0,3016.25,220.0,84.0,0,0,0,0,0,0,4,0,799.0,514.0,462.0,1626.0,183.0,131.0,0,0,0,0,0,0,4,0,117.75,54.0,43.0,1589.25,34.0,23.0,0,0,0,0,0,0,4,0,1528.25,731.0,691.0,2685.5,173.0,131.0,0,0,0,0,0,0,4,0,727.0,895.0,849.0,933.25,260.0,214.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2013,5836.25,4427.0,4260.0,2583.25,1527.0,1360.0,0,0,0,0,0,0,4,0,35.0,45.0,24.0,1435.75,24.0,4.0,0,0,1,0,0,0,4,0,360.25,530.0,483.0,3554.0,245.0,199.0,0,0,0,0,0,0,4,0,813.75,345.0,316.0,3319.75,124.0,95.0,0,0,0,0,0,0,4,0,849.75,576.0,586.0,1867.0,165.0,174.0,0,0,0,0,0,0,4,0,170.5,73.0,67.0,1647.75,31.0,26.0,0,0,0,0,0,0,4,0,1582.75,752.0,742.0,2703.75,153.0,144.0,0,0,0,0,0,0,4,0,771.5,905.0,879.0,928.0,314.0,288.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2014,5827.0,4620.0,4386.0,2620.25,1588.0,1355.0,0,0,0,0,0,0,4,0,48.0,40.0,34.0,1450.5,16.0,11.0,0,0,0,0,0,0,4,0,407.5,525.0,512.0,3732.0,244.0,231.0,0,0,0,0,0,0,4,0,770.0,336.0,344.0,3430.5,101.0,108.0,0,0,0,0,0,0,4,0,820.5,808.0,587.0,1598.25,369.0,150.0,0,0,0,0,0,0,4,0,172.25,82.0,83.0,1692.25,26.0,27.0,0,0,0,0,0,0,4,0,1564.75,858.0,860.0,2790.25,135.0,137.0,0,0,0,0,0,0,4,0,808.75,1027.0,1052.0,1010.0,327.0,354.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2015,6196.5,5040.0,4904.0,2719.25,1631.0,1494.0,0,0,0,0,0,0,4,0,44.0,38.0,41.0,1593.75,11.0,17.0,0,0,1,0,0,0,4,0,433.0,534.0,527.0,3865.75,263.0,255.0,0,0,0,0,0,0,4,0,772.25,375.0,328.0,3690.5,113.0,66.0,0,0,0,0,0,0,4,0,1036.25,743.0,717.0,1670.25,206.0,181.0,0,0,0,0,0,0,4,0,161.75,68.0,56.0,1499.5,38.0,27.0,0,0,0,0,0,0,4,0,1568.75,840.0,803.0,3014.0,151.0,112.0,0,0,0,0,0,0,4,0,870.25,1252.0,1187.0,1087.5,451.0,386.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2016,6388.5,4936.0,4684.0,2841.25,1633.0,1382.0,0,0,0,0,0,0,4,0,36.75,26.0,29.0,2044.0,10.0,11.0,0,0,0,0,0,0,4,0,459.75,553.0,482.0,3962.0,256.0,184.0,0,0,0,0,0,0,4,0,804.0,403.0,349.0,3717.5,129.0,75.0,0,0,0,0,0,0,4,0,1040.25,690.0,734.0,1759.75,157.0,201.0,0,0,0,0,0,0,4,0,163.25,67.0,68.0,1587.5,34.0,36.0,0,0,0,0,0,0,4,0,1594.5,867.0,810.0,3160.0,163.0,107.0,0,0,0,0,0,0,4,0,912.25,1172.0,1153.0,1136.75,387.0,369.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2017,6611.0,4906.0,4829.0,2904.75,1548.0,1471.0,0,0,0,0,0,0,4,0,36.5,27.0,31.0,2155.75,5.0,7.0,0,0,0,0,0,0,4,0,493.25,477.0,498.0,4032.75,217.0,236.0,0,0,0,0,0,0,4,0,713.5,264.0,288.0,3866.5,61.0,84.0,0,0,0,0,0,0,4,0,1004.75,765.0,733.0,1851.25,185.0,155.0,0,0,0,0,0,0,4,0,171.5,66.0,61.0,1631.5,26.0,22.0,0,0,0,0,0,0,4,0,1661.25,921.0,845.0,3159.0,195.0,118.0,0,0,0,0,0,0,4,0,943.0,1237.0,1170.0,1237.0,386.0,318.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2018,6622.25,5217.0,5250.0,2936.0,1574.0,1606.0,0,0,0,0,0,0,4,0,35.0,33.0,37.0,2311.0,17.0,19.0,0,1,0,0,0,0,4,0,482.25,510.0,507.0,4068.0,275.0,272.0,0,0,0,0,0,0,4,0,715.5,316.0,302.0,3937.5,98.0,83.0,0,0,0,0,0,0,4,0,1005.75,770.0,747.0,1874.75,166.0,143.0,0,0,0,0,0,0,4,0,179.5,61.0,57.0,1738.75,24.0,21.0,0,0,0,0,0,0,4,0,1710.25,974.0,901.0,3248.5,179.0,107.0,0,0,0,0,0,0,4,0,987.75,1445.0,1423.0,1277.25,449.0,428.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2019,6608.5,5101.0,5108.0,2974.5,1517.0,1524.0,0,0,0,0,0,0,4,0,39.5,41.0,36.0,2359.25,13.0,7.0,0,0,0,0,0,0,4,0,475.75,560.0,522.0,4235.75,265.0,229.0,0,0,0,0,0,0,4,0,744.0,345.0,378.0,3958.5,72.0,104.0,0,0,0,0,0,0,4,0,1040.75,798.0,760.0,1943.25,237.0,200.0,0,0,0,0,0,0,4,0,173.0,67.0,66.0,1777.25,30.0,29.0,0,0,0,0,0,0,4,0,1751.75,921.0,1015.0,3304.75,129.0,223.0,0,0,0,0,0,0,4,0,974.5,1238.0,1219.0,1302.75,362.0,343.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2020,6322.25,5167.0,5098.0,3204.75,1810.0,1741.0,0,0,0,0,0,0,4,0,43.0,32.0,41.0,2250.25,8.0,18.0,0,0,0,0,0,0,4,0,529.5,605.0,568.0,4208.25,294.0,256.0,0,0,0,0,0,0,4,0,758.75,414.0,358.0,4076.75,146.0,89.0,0,0,0,0,0,0,4,0,1061.5,766.0,696.0,2229.75,231.0,161.0,0,0,0,0,0,0,4,0,177.25,126.0,129.0,2163.5,50.0,51.0,0,0,0,0,0,0,4,0,1658.25,965.0,1065.0,3448.25,159.0,259.0,0,0,0,0,0,0,4,0,839.0,1145.0,1254.0,1311.5,392.0,501.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2021,6749.0,5576.0,5881.0,3395.0,1728.0,2034.0,0,0,0,0,0,0,4,0,34.75,34.0,31.0,2261.0,13.0,10.0,0,0,0,0,0,0,4,0,522.5,395.0,410.0,4569.75,240.0,255.0,0,0,0,0,0,0,4,0,842.0,524.0,468.0,4252.25,134.0,79.0,0,0,0,0,0,0,4,0,1109.0,834.0,816.0,2252.0,184.0,166.0,0,0,0,0,0,0,4,0,171.75,118.0,135.0,2552.75,32.0,50.0,0,0,0,0,0,0,4,0,1690.5,1125.0,1357.0,3274.75,272.0,502.0,0,0,0,0,0,0,4,0,900.75,1302.0,1305.0,1536.75,411.0,414.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2022,6423.25,5166.0,4959.0,3459.0,1648.0,1442.0,0,0,0,0,0,0,4,0,40.25,34.0,31.0,2598.75,8.0,5.0,0,0,0,0,0,0,4,0,495.5,422.0,408.0,4654.75,191.0,178.0,0,0,0,0,0,0,4,0,894.5,467.0,472.0,4278.25,93.0,98.0,0,0,0,0,0,0,4,0,1127.0,924.0,907.0,2220.0,226.0,209.0,0,0,0,0,0,0,4,0,168.75,113.0,97.0,2820.5,45.0,29.0,0,0,0,0,0,0,4,0,1410.5,883.0,833.0,3631.25,190.0,139.0,0,0,0,0,0,0,4,0,919.75,1292.0,1225.0,1593.25,457.0,391.0,0,0,0,0,0,0,4,0
27095,Mille Lacs,2023,6606.75,4991.0,4728.0,3597.0,1785.0,1522.0,0,0,0,0,0,0,4,0,37.75,27.0,28.0,2727.25,14.0,14.0,0,0,0,0,0,0,4,0,513.75,448.0,430.0,4784.25,242.0,225.0,0,0,0,0,0,0,4,0,879.25,410.0,397.0,4444.5,111.0,98.0,0,0,0,0,0,0,4,0,1152.75,838.0,774.0,2280.25,227.0,162.0,0,0,0,0,0,0,4,0,184.25,109.0,108.0,2984.5,47.0,46.0,0,0,0,0,0,0,4,0,1482.5,921.0,798.0,3806.75,253.0,132.0,0,0,0,0,0,0,4,0,946.75,1250.0,1299.0,1618.75,436.0,485.0,0,0,0,0,0,0,4,0
27097,Morrison,2011,9088.25,4850.0,4561.0,2545.5,1968.0,1680.0,0,0,0,0,0,0,4,0,321.75,375.0,347.0,2087.25,117.0,89.0,0,0,0,0,0,0,4,0,514.25,530.0,500.0,3478.0,363.0,334.0,0,0,0,0,0,0,4,0,1235.25,392.0,353.0,3370.25,141.0,103.0,0,0,0,0,0,0,4,0,1449.75,784.0,758.0,1802.5,234.0,208.0,0,0,0,0,0,0,4,0,307.25,134.0,138.0,2357.5,73.0,77.0,0,0,0,0,0,0,4,0,1672.5,650.0,572.0,2607.5,197.0,118.0,0,0,0,0,0,0,4,0,918.5,802.0,762.0,816.5,368.0,327.0,0,0,0,0,0,0,4,0
27097,Morrison,2012,9217.0,4709.0,4883.0,2654.5,1873.0,2047.0,0,0,0,0,0,0,4,0,360.25,377.0,367.0,2197.0,140.0,131.0,0,0,0,0,0,0,4,0,493.75,486.0,549.0,3461.75,306.0,369.0,0,0,0,0,0,0,4,0,1214.25,365.0,377.0,3422.5,110.0,123.0,0,0,0,0,0,0,4,0,1459.75,804.0,746.0,1891.5,281.0,223.0,0,0,0,0,0,0,4,0,298.25,139.0,186.0,2343.5,61.0,108.0,0,0,0,0,0,0,4,0,1721.5,605.0,609.0,2686.5,140.0,144.0,0,0,0,0,0,0,4,0,959.75,808.0,797.0,846.25,317.0,306.0,0,0,0,0,0,0,4,0
27097,Morrison,2013,9117.75,5130.0,5363.0,2690.25,1942.0,2176.0,0,0,0,0,0,0,4,0,361.5,449.0,467.0,2319.0,145.0,163.0,0,0,0,0,0,0,4,0,471.25,637.0,612.0,3649.0,394.0,368.0,0,0,0,0,0,0,4,0,1226.0,415.0,445.0,3574.25,112.0,142.0,0,0,0,0,0,0,4,0,1491.25,822.0,830.0,1887.5,249.0,257.0,0,0,0,0,0,0,4,0,254.25,170.0,159.0,2329.0,95.0,82.0,0,0,0,0,0,0,4,0,1693.5,600.0,758.0,2746.75,119.0,277.0,0,0,0,0,0,0,4,0,961.0,865.0,896.0,837.75,304.0,334.0,0,0,0,0,0,0,4,0
27097,Morrison,2014,9011.25,5449.0,5144.0,2846.25,2207.0,1903.0,0,0,0,0,0,0,4,0,399.0,495.0,455.0,2300.75,226.0,187.0,0,0,0,0,0,0,4,0,494.25,572.0,475.0,3931.75,338.0,240.0,0,0,0,0,0,0,4,0,1153.5,444.0,456.0,3821.75,140.0,152.0,0,0,0,0,0,0,4,0,1456.75,885.0,873.0,1999.75,242.0,228.0,0,0,0,0,0,0,4,0,249.0,125.0,122.0,2410.75,57.0,56.0,0,0,0,0,0,0,4,0,1585.0,832.0,771.0,2822.5,240.0,177.0,0,0,0,0,0,0,4,0,933.75,892.0,952.0,907.0,337.0,398.0,0,0,0,0,0,0,4,0
27097,Morrison,2015,9212.0,5338.0,5179.0,2936.75,1982.0,1821.0,0,0,0,0,0,0,4,0,409.5,488.0,471.0,2361.25,155.0,138.0,0,0,0,0,0,0,4,0,548.75,443.0,429.0,3992.0,277.0,263.0,0,0,0,0,0,0,4,0,1162.25,349.0,401.0,3791.25,112.0,163.0,0,0,0,0,0,0,4,0,1529.5,1039.0,936.0,2061.5,311.0,208.0,0,0,0,0,0,0,4,0,244.75,101.0,106.0,2379.25,36.0,41.0,0,0,0,0,0,0,4,0,1617.0,754.0,751.0,2930.5,176.0,172.0,0,0,0,0,0,0,4,0,874.0,889.0,879.0,1000.25,350.0,342.0,0,0,0,0,0,0,4,0
27097,Morrison,2016,9257.75,5506.0,5486.0,2962.0,1914.0,1893.0,0,0,0,0,0,0,4,0,442.75,476.0,469.0,2489.25,192.0,185.0,0,0,0,0,0,0,4,0,547.5,417.0,417.0,4126.75,250.0,249.0,0,0,0,0,0,0,4,0,1129.0,450.0,435.0,3773.5,132.0,119.0,0,0,0,0,0,0,4,0,1557.0,967.0,954.0,2117.75,236.0,221.0,0,0,0,0,0,0,4,0,244.75,130.0,125.0,2460.0,53.0,50.0,0,0,0,0,0,0,4,0,1563.25,802.0,899.0,3010.5,145.0,243.0,0,0,0,0,0,0,4,0,963.0,1085.0,1014.0,1039.0,414.0,343.0,0,0,0,0,0,0,4,0
27097,Morrison,2017,9269.5,5714.0,5837.0,3088.75,2027.0,2150.0,0,0,0,0,0,0,4,0,445.0,569.0,561.0,2550.25,162.0,154.0,0,0,0,0,0,0,4,0,563.0,506.0,460.0,4170.75,279.0,233.0,0,0,0,0,0,0,4,0,1057.75,384.0,538.0,3925.75,101.0,255.0,0,0,0,0,0,0,4,0,1594.0,974.0,981.0,2180.75,301.0,307.0,0,0,0,0,0,0,4,0,248.25,119.0,120.0,2490.25,57.0,58.0,0,0,0,0,0,0,4,0,1548.0,862.0,793.0,3128.75,190.0,123.0,0,0,0,0,0,0,4,0,977.0,1042.0,1100.0,1090.25,355.0,413.0,0,0,0,0,0,0,4,0
27097,Morrison,2018,9068.0,5685.0,5644.0,3202.75,1960.0,1919.0,0,0,0,0,0,0,4,0,465.0,521.0,545.0,2642.25,185.0,208.0,0,0,0,0,0,0,4,0,489.25,461.0,427.0,4045.25,273.0,239.0,0,0,0,0,0,0,4,0,1029.0,460.0,375.0,4017.75,162.0,79.0,0,0,0,0,0,0,4,0,1560.5,940.0,977.0,2264.5,207.0,244.0,0,0,0,0,0,0,4,0,257.75,175.0,195.0,2496.25,45.0,67.0,0,0,0,0,0,0,4,0,1617.0,802.0,780.0,3199.5,166.0,143.0,0,0,0,0,0,0,4,0,883.25,1026.0,1024.0,1145.75,324.0,323.0,0,0,0,0,0,0,4,0
27097,Morrison,2019,9030.25,5841.0,5612.0,3292.75,2119.0,1890.0,0,0,0,0,0,0,4,0,447.0,516.0,489.0,2741.0,186.0,160.0,0,0,0,0,0,0,4,0,414.25,436.0,396.0,4091.25,265.0,225.0,0,0,0,0,0,0,4,0,1041.75,395.0,470.0,4126.75,119.0,195.0,0,0,0,0,0,0,4,0,1531.0,966.0,926.0,2385.5,237.0,196.0,0,0,0,0,0,0,4,0,284.5,226.0,185.0,2786.75,109.0,68.0,0,0,0,0,0,0,4,0,1675.0,896.0,833.0,3254.75,217.0,152.0,0,0,0,0,0,0,4,0,882.75,1144.0,1059.0,1229.75,400.0,313.0,0,0,0,0,0,0,4,0
27097,Morrison,2020,9008.5,5748.0,6008.0,3467.25,2175.0,2435.0,0,0,0,0,0,0,4,0,455.0,464.0,505.0,2915.75,158.0,200.0,0,0,0,0,0,0,4,0,448.75,382.0,393.0,4231.0,250.0,261.0,0,0,0,0,0,0,4,0,964.5,411.0,311.0,4324.75,190.0,88.0,0,0,0,0,0,0,4,0,1589.5,1166.0,1081.0,2529.5,307.0,221.0,0,0,0,0,0,0,4,0,279.25,218.0,190.0,3179.25,89.0,61.0,0,0,0,0,0,0,4,0,1744.75,1052.0,1131.0,3515.5,280.0,360.0,0,0,0,0,0,0,4,0,825.5,995.0,1112.0,1254.75,367.0,484.0,0,0,0,0,0,0,4,0
27097,Morrison,2021,9024.75,6174.0,6354.0,3361.5,2346.0,2525.0,0,0,0,0,0,0,4,0,441.0,499.0,472.0,3036.25,203.0,177.0,0,0,0,0,0,0,4,0,450.25,380.0,364.0,4589.5,253.0,237.0,0,0,0,0,0,0,4,0,1078.25,537.0,515.0,4533.0,129.0,106.0,0,0,0,0,0,0,4,0,1665.75,1341.0,1280.0,2691.75,362.0,300.0,0,0,0,0,0,0,4,0,289.25,180.0,224.0,3266.75,73.0,117.0,0,0,0,0,0,0,4,0,1803.5,1049.0,955.0,3593.75,340.0,245.0,0,0,0,0,0,0,4,0,910.5,1083.0,1029.0,1378.5,363.0,309.0,0,0,0,0,0,0,4,0
27097,Morrison,2022,8685.0,5803.0,5892.0,3478.75,2207.0,2294.0,0,0,0,0,0,0,4,0,434.25,403.0,388.0,3140.25,144.0,128.0,0,0,0,0,0,0,4,0,471.0,385.0,372.0,4612.5,255.0,240.0,0,0,0,0,0,0,4,0,1051.0,502.0,541.0,4871.25,131.0,169.0,0,0,0,0,0,0,4,0,1682.0,1075.0,1178.0,2729.25,244.0,347.0,0,0,0,0,0,0,4,0,253.75,102.0,109.0,3337.5,54.0,61.0,0,0,0,0,0,0,4,0,1804.0,1095.0,1002.0,3744.75,297.0,206.0,0,0,0,0,0,0,4,0,960.25,1040.0,1071.0,1417.5,387.0,418.0,0,0,0,0,0,0,4,0
27097,Morrison,2023,8867.75,6553.0,6275.0,3682.25,2645.0,2369.0,0,0,0,0,0,0,4,0,428.75,355.0,387.0,3327.75,104.0,136.0,0,0,0,0,0,0,4,0,481.75,407.0,381.0,5334.5,276.0,252.0,0,0,0,0,0,0,4,0,1055.75,756.0,718.0,5209.25,189.0,151.0,0,0,0,0,0,0,4,0,1580.25,1125.0,1065.0,2721.75,351.0,289.0,0,0,0,0,0,0,4,0,250.75,82.0,90.0,3441.0,33.0,41.0,0,0,0,0,0,0,4,0,1967.5,1299.0,1118.0,3756.75,359.0,179.0,0,0,0,0,0,0,4,0,946.5,1088.0,1062.0,1428.0,493.0,467.0,0,0,0,0,0,0,4,0
27099,Mower,2011,13974.25,8192.0,7764.0,3677.5,2236.0,1809.0,0,0,0,0,0,0,4,0,139.75,90.0,69.0,2509.0,45.0,24.0,0,0,0,0,0,0,4,0,494.0,563.0,521.0,3439.0,233.0,190.0,0,0,0,0,0,0,4,0,3824.0,1996.0,1776.0,3583.75,325.0,104.0,0,0,0,0,0,0,4,0,1844.0,1103.0,1074.0,1772.0,335.0,306.0,0,0,0,0,0,0,4,0,430.0,231.0,205.0,2494.25,90.0,65.0,0,0,0,0,0,0,4,0,2712.75,977.0,988.0,3425.25,175.0,186.0,0,0,0,0,0,0,4,0,1060.75,1241.0,1202.0,989.0,365.0,325.0,0,0,0,0,0,0,4,0
27099,Mower,2012,14328.25,7944.0,7952.0,3746.0,2422.0,2430.0,0,0,0,0,0,0,4,0,153.75,89.0,72.0,2593.75,50.0,33.0,0,0,0,0,0,0,4,0,515.25,456.0,453.0,3541.0,192.0,190.0,0,0,0,0,0,0,4,0,3847.75,1168.0,1351.0,3564.0,95.0,277.0,0,0,0,0,0,0,4,0,1987.75,1686.0,1404.0,1733.0,824.0,543.0,0,0,0,0,0,0,4,0,445.75,195.0,202.0,2617.75,54.0,61.0,0,0,0,0,0,0,4,0,2723.5,1085.0,1030.0,3519.5,211.0,157.0,0,0,0,0,0,0,4,0,1045.75,998.0,1017.0,1035.75,250.0,269.0,0,0,0,0,0,0,4,0
27099,Mower,2013,14176.0,7201.0,7693.0,3626.5,2214.0,2707.0,0,0,0,0,0,0,4,0,151.75,73.0,67.0,2492.25,34.0,30.0,0,0,0,0,0,0,4,0,488.5,454.0,463.0,3482.5,192.0,203.0,0,0,0,0,0,0,4,0,3732.5,1166.0,1367.0,3640.25,209.0,411.0,0,0,0,0,0,0,4,0,2111.0,1262.0,1658.0,1660.5,363.0,759.0,0,0,0,0,0,0,4,0,445.75,189.0,186.0,2698.25,59.0,55.0,0,0,0,0,0,0,4,0,2697.75,1196.0,1105.0,2887.0,268.0,180.0,0,0,0,0,0,0,4,0,1056.25,1023.0,1013.0,1069.5,292.0,282.0,0,0,0,0,0,0,4,0
27099,Mower,2014,14104.75,7187.0,7266.0,3914.0,2103.0,2184.0,0,0,0,0,0,0,4,0,186.75,120.0,112.0,2409.0,48.0,41.0,0,0,0,0,0,0,4,0,486.0,387.0,351.0,3734.75,192.0,157.0,0,0,0,0,0,0,4,0,3621.0,1059.0,1072.0,3672.0,117.0,129.0,0,0,0,0,0,0,4,0,1844.75,1349.0,1324.0,1698.5,414.0,390.0,0,0,0,0,0,0,4,0,432.5,195.0,171.0,2887.0,70.0,46.0,0,0,0,0,0,0,4,0,3033.75,1253.0,1243.0,3278.0,219.0,208.0,0,0,0,0,0,0,4,0,1041.75,1055.0,1080.0,1128.5,283.0,305.0,0,0,0,0,0,0,4,0
27099,Mower,2015,13914.0,7503.0,7197.0,4360.75,2183.0,1876.0,0,0,0,0,0,0,4,0,186.25,95.0,109.0,2483.75,42.0,56.0,0,0,0,0,0,0,4,0,503.75,415.0,382.0,3856.5,209.0,177.0,0,0,0,0,0,0,4,0,3588.0,1206.0,1137.0,3931.5,150.0,78.0,0,0,0,0,0,0,4,0,1791.25,1191.0,1255.0,1725.0,308.0,373.0,0,0,0,0,0,0,4,0,455.75,240.0,224.0,3019.0,88.0,72.0,0,0,0,0,0,0,4,0,3085.25,1504.0,1383.0,3338.25,356.0,235.0,0,0,0,0,0,0,4,0,1001.25,1184.0,1107.0,1145.75,330.0,252.0,0,0,0,0,0,0,4,0
