county_fips,county_name,year,series,value,cv_pct
27093,Meeker,2016,corn_planted_acres,124500,
27093,Meeker,2016,soy_harv_acres,89700,
27093,Meeker,2016,soy_planted_acres,90700,
27093,Meeker,2016,soy_yield_buac,48.3,
27093,Meeker,2016,swheat_harv_acres,2080,
27093,Meeker,2016,swheat_planted_acres,2200,
27093,Meeker,2016,swheat_yield_buac,52.4,
27093,Meeker,2017,corn_grain_harv_acres,103700,
27093,Meeker,2017,corn_grain_yield_buac,186.7,
27093,Meeker,2017,corn_planted_acres,111000,
27093,Meeker,2017,corn_silage_harv_acres,6730,
27093,Meeker,2017,corn_silage_yield_tonac,24,
27093,Meeker,2017,soy_harv_acres,101400,
27093,Meeker,2017,soy_planted_acres,102000,
27093,Meeker,2017,soy_yield_buac,46.5,
27093,Meeker,2018,swheat_harv_acres,1670,
27093,Meeker,2018,swheat_planted_acres,1700,
27093,Meeker,2018,swheat_yield_buac,33.9,
27093,Meeker,2019,corn_grain_harv_acres,113300,
27093,Meeker,2019,corn_grain_yield_buac,165.5,
27093,Meeker,2019,corn_planted_acres,120000,
27093,Meeker,2020,corn_grain_harv_acres,113900,.8
27093,Meeker,2020,corn_grain_yield_buac,187.3,2.8
27093,Meeker,2020,corn_planted_acres,121000,.3
27093,Meeker,2020,corn_silage_harv_acres,5820,.7
27093,Meeker,2020,corn_silage_yield_tonac,26.5,3.8
27093,Meeker,2020,soy_harv_acres,100600,.6
27093,Meeker,2020,soy_planted_acres,101500,.3
27093,Meeker,2020,soy_yield_buac,51.2,2.3
27093,Meeker,2021,corn_grain_harv_acres,119300,.6
27093,Meeker,2021,corn_grain_yield_buac,155.3,3.6
27093,Meeker,2021,corn_planted_acres,126500,.1
27093,Meeker,2021,corn_silage_harv_acres,5620,.6
27093,Meeker,2021,corn_silage_yield_tonac,18,4.9
27093,Meeker,2021,soy_harv_acres,93700,.6
27093,Meeker,2021,soy_planted_acres,94300,.1
27093,Meeker,2021,soy_yield_buac,45.2,3.4
27093,Meeker,2021,swheat_harv_acres,380,1.3
27093,Meeker,2021,swheat_planted_acres,400,.2
27093,Meeker,2021,swheat_yield_buac,31.3,14.5
27093,Meeker,2022,corn_grain_harv_acres,109700,.5
27093,Meeker,2022,corn_grain_yield_buac,181,2.9
27093,Meeker,2022,corn_planted_acres,117500,.2
27093,Meeker,2022,corn_silage_harv_acres,6210,.5
27093,Meeker,2022,corn_silage_yield_tonac,18.5,10.5
27093,Meeker,2022,soy_harv_acres,99200,.4
27093,Meeker,2022,soy_planted_acres,100000,.2
27093,Meeker,2022,soy_yield_buac,47.2,3.8
27093,Meeker,2023,corn_grain_harv_acres,113300,.1
27093,Meeker,2023,corn_grain_yield_buac,192.9,1.7
27093,Meeker,2023,corn_planted_acres,123500,.1
27093,Meeker,2023,soy_harv_acres,95000,.6
27093,Meeker,2023,soy_planted_acres,95900,.1
27093,Meeker,2023,soy_yield_buac,51.7,3.3
27095,Mille Lacs,2011,corn_grain_harv_acres,17100,
27095,Mille Lacs,2011,corn_grain_yield_buac,99.09999999999999,
27095,Mille Lacs,2011,corn_planted_acres,21500,
27095,Mille Lacs,2011,corn_silage_harv_acres,2580,
27095,Mille Lacs,2011,corn_silage_yield_tonac,12.5,
27095,Mille Lacs,2011,soy_harv_acres,17600,
27095,Mille Lacs,2011,soy_planted_acres,17900,
27095,Mille Lacs,2011,soy_yield_buac,30.2,
27095,Mille Lacs,2012,corn_grain_harv_acres,26200,
27095,Mille Lacs,2012,corn_grain_yield_buac,146,
27095,Mille Lacs,2012,corn_planted_acres,28400,
27095,Mille Lacs,2012,corn_silage_harv_acres,2140,
27095,Mille Lacs,2012,corn_silage_yield_tonac,18.5,
27095,Mille Lacs,2012,soy_harv_acres,16900,
27095,Mille Lacs,2012,soy_planted_acres,17000,
27095,Mille Lacs,2012,soy_yield_buac,36.5,
27095,Mille Lacs,2013,corn_grain_harv_acres,21700,
27095,Mille Lacs,2013,corn_grain_yield_buac,105.7,
27095,Mille Lacs,2013,corn_planted_acres,26000,
27095,Mille Lacs,2013,corn_silage_harv_acres,4200,
27095,Mille Lacs,2013,corn_silage_yield_tonac,9.699999999999999,
27095,Mille Lacs,2013,soy_harv_acres,15900,
27095,Mille Lacs,2013,soy_planted_acres,16100,
27095,Mille Lacs,2013,soy_yield_buac,27.7,
27095,Mille Lacs,2014,corn_grain_harv_acres,10200,
27095,Mille Lacs,2014,corn_grain_yield_buac,113.7,
27095,Mille Lacs,2014,corn_planted_acres,14600,
27095,Mille Lacs,2014,corn_silage_harv_acres,3730,
27095,Mille Lacs,2014,corn_silage_yield_tonac,12.5,
27095,Mille Lacs,2014,soy_harv_acres,7400,
27095,Mille Lacs,2014,soy_planted_acres,8900,
27095,Mille Lacs,2014,soy_yield_buac,26.6,
27095,Mille Lacs,2015,corn_grain_harv_acres,19300,
27095,Mille Lacs,2015,corn_grain_yield_buac,171.4,
27095,Mille Lacs,2015,corn_planted_acres,22000,
27095,Mille Lacs,2015,corn_silage_harv_acres,2400,
27095,Mille Lacs,2015,corn_silage_yield_tonac,23,
27095,Mille Lacs,2015,soy_harv_acres,17200,
27095,Mille Lacs,2015,soy_planted_acres,17300,
27095,Mille Lacs,2015,soy_yield_buac,48.3,
27095,Mille Lacs,2016,corn_grain_harv_acres,19200,
27095,Mille Lacs,2016,corn_grain_yield_buac,173.4,
27095,Mille Lacs,2016,corn_planted_acres,23700,
27095,Mille Lacs,2016,soy_harv_acres,18000,
27095,Mille Lacs,2016,soy_planted_acres,18200,
27095,Mille Lacs,2016,soy_yield_buac,49.4,
27095,Mille Lacs,2017,corn_grain_harv_acres,17300,
27095,Mille Lacs,2017,corn_grain_yield_buac,153.3,
27095,Mille Lacs,2017,corn_planted_acres,19000,
27095,Mille Lacs,2017,soy_harv_acres,20100,
27095,Mille Lacs,2017,soy_planted_acres,20300,
27095,Mille Lacs,2017,soy_yield_buac,36.4,
27095,Mille Lacs,2019,corn_grain_harv_acres,13000,
27095,Mille Lacs,2019,corn_grain_yield_buac,148.5,
27095,Mille Lacs,2019,corn_planted_acres,17200,
27095,Mille Lacs,2019,corn_silage_harv_acres,3730,
27095,Mille Lacs,2019,corn_silage_yield_tonac,14,
27095,Mille Lacs,2019,soy_harv_acres,13300,
27095,Mille Lacs,2019,soy_planted_acres,13500,
27095,Mille Lacs,2019,soy_yield_buac,33.6,
27095,Mille Lacs,2020,corn_grain_harv_acres,17500,.8
27095,Mille Lacs,2020,corn_grain_yield_buac,152.6,5.9
27095,Mille Lacs,2020,corn_planted_acres,20900,.4
27095,Mille Lacs,2020,corn_silage_harv_acres,3170,.8
27095,Mille Lacs,2020,corn_silage_yield_tonac,20.5,2.5
27095,Mille Lacs,2020,soy_harv_acres,17700,.7
27095,Mille Lacs,2020,soy_planted_acres,17900,.6
27095,Mille Lacs,2020,soy_yield_buac,41.8,8
27095,Mille Lacs,2021,corn_grain_harv_acres,17500,1
27095,Mille Lacs,2021,corn_grain_yield_buac,108.7,9.6
27095,Mille Lacs,2021,corn_planted_acres,21900,.7
27095,Mille Lacs,2021,corn_silage_harv_acres,4170,.9
27095,Mille Lacs,2021,corn_silage_yield_tonac,12,12.5
27095,Mille Lacs,2021,soy_harv_acres,18400,.9
27095,Mille Lacs,2021,soy_planted_acres,18600,.5
27095,Mille Lacs,2021,soy_yield_buac,37.8,6.7
27095,Mille Lacs,2022,corn_grain_harv_acres,19600,.6
27095,Mille Lacs,2022,corn_grain_yield_buac,151.7,5.2
27095,Mille Lacs,2022,corn_planted_acres,20800,.2
27095,Mille Lacs,2022,corn_silage_harv_acres,1020,.6
27095,Mille Lacs,2022,corn_silage_yield_tonac,15,11.6
27095,Mille Lacs,2022,soy_harv_acres,18300,.4
27095,Mille Lacs,2022,soy_planted_acres,18400,.2
27095,Mille Lacs,2022,soy_yield_buac,40.5,6.4
27095,Mille Lacs,2023,corn_grain_harv_acres,16900,.4
27095,Mille Lacs,2023,corn_grain_yield_buac,137.4,6.5
27095,Mille Lacs,2023,corn_planted_acres,22000,.2
27095,Mille Lacs,2023,corn_silage_harv_acres,3340,.7
27095,Mille Lacs,2023,corn_silage_yield_tonac,16,4.2
27095,Mille Lacs,2023,soy_harv_acres,18400,.6
27095,Mille Lacs,2023,soy_planted_acres,18700,.4
27095,Mille Lacs,2023,soy_yield_buac,33.6,9.1
27097,Morrison,2011,corn_grain_harv_acres,70200,
27097,Morrison,2011,corn_grain_yield_buac,141.5,
27097,Morrison,2011,corn_planted_acres,94000,
27097,Morrison,2011,soy_harv_acres,27600,
27097,Morrison,2011,soy_planted_acres,27800,
27097,Morrison,2011,soy_yield_buac,37.1,
27097,Morrison,2011,swheat_harv_acres,1960,
27097,Morrison,2011,swheat_planted_acres,2200,
27097,Morrison,2011,swheat_yield_buac,28,
27097,Morrison,2012,corn_grain_harv_acres,89400,
27097,Morrison,2012,corn_grain_yield_buac,147.6,
27097,Morrison,2012,corn_planted_acres,108000,
27097,Morrison,2012,soy_harv_acres,28600,
27097,Morrison,2012,soy_planted_acres,28800,
27097,Morrison,2012,soy_yield_buac,38.7,
27097,Morrison,2012,swheat_harv_acres,1660,
27097,Morrison,2012,swheat_planted_acres,1700,
27097,Morrison,2012,swheat_yield_buac,39.9,
27097,Morrison,2013,corn_grain_harv_acres,67800,
27097,Morrison,2013,corn_grain_yield_buac,87.40000000000001,
27097,Morrison,2013,corn_planted_acres,102000,
27097,Morrison,2013,corn_silage_harv_acres,32300,
27097,Morrison,2013,corn_silage_yield_tonac,13,
27097,Morrison,2013,soy_harv_acres,25900,
27097,Morrison,2013,soy_planted_acres,26700,
27097,Morrison,2013,soy_yield_buac,21.1,
27097,Morrison,2013,swheat_harv_acres,950,
27097,Morrison,2013,swheat_planted_acres,1000,
27097,Morrison,2013,swheat_yield_buac,36.3,
27097,Morrison,2014,corn_grain_harv_acres,61300,
27097,Morrison,2014,corn_grain_yield_buac,117.3,
27097,Morrison,2014,corn_planted_acres,97500,
27097,Morrison,2014,corn_silage_harv_acres,35800,
27097,Morrison,2014,corn_silage_yield_tonac,18,
27097,Morrison,2014,soy_harv_acres,24100,
27097,Morrison,2014,soy_planted_acres,24600,
27097,Morrison,2014,soy_yield_buac,35.8,
27097,Morrison,2014,swheat_harv_acres,970,
27097,Morrison,2014,swheat_planted_acres,1100,
27097,Morrison,2014,swheat_yield_buac,43.3,
27097,Morrison,2015,corn_grain_harv_acres,83900,
27097,Morrison,2015,corn_grain_yield_buac,171.8,
27097,Morrison,2015,corn_planted_acres,102500,
27097,Morrison,2015,corn_silage_harv_acres,18200,
27097,Morrison,2015,corn_silage_yield_tonac,19.5,
27097,Morrison,2015,soy_harv_acres,29200,
27097,Morrison,2015,soy_planted_acres,29400,
27097,Morrison,2015,soy_yield_buac,51,
27097,Morrison,2015,swheat_harv_acres,1180,
27097,Morrison,2015,swheat_planted_acres,1300,
27097,Morrison,2015,swheat_yield_buac,52.4,
27097,Morrison,2016,corn_grain_harv_acres,89000,
27097,Morrison,2016,corn_grain_yield_buac,163,
27097,Morrison,2016,corn_planted_acres,102500,
27097,Morrison,2016,soy_harv_acres,33300,
27097,Morrison,2016,soy_planted_acres,33600,
27097,Morrison,2016,soy_yield_buac,50.4,
27097,Morrison,2016,swheat_harv_acres,1330,
27097,Morrison,2016,swheat_planted_acres,1400,
27097,Morrison,2016,swheat_yield_buac,46.5,
27097,Morrison,2017,corn_grain_harv_acres,78800,
27097,Morrison,2017,corn_grain_yield_buac,167.3,
27097,Morrison,2017,corn_planted_acres,96500,
27097,Morrison,2017,soy_harv_acres,39000,
27097,Morrison,2017,soy_planted_acres,39300,
27097,Morrison,2017,soy_yield_buac,40.3,
27097,Morrison,2017,swheat_harv_acres,1180,
27097,Morrison,2017,swheat_planted_acres,1200,
27097,Morrison,2017,swheat_yield_buac,63.7,
27097,Morrison,2018,corn_grain_harv_acres,65600,
27097,Morrison,2018,corn_grain_yield_buac,179.7,
27097,Morrison,2018,corn_planted_acres,97000,
27097,Morrison,2018,soy_harv_acres,37600,
27097,Morrison,2018,soy_planted_acres,39000,
27097,Morrison,2018,soy_yield_buac,44.6,
27097,Morrison,2018,swheat_harv_acres,1630,
27097,Morrison,2018,swheat_planted_acres,1700,
27097,Morrison,2018,swheat_yield_buac,42.1,
27097,Morrison,2019,corn_grain_harv_acres,75400,
27097,Morrison,2019,corn_grain_yield_buac,141.3,
27097,Morrison,2019,corn_planted_acres,93500,
27097,Morrison,2019,soy_harv_acres,31900,
27097,Morrison,2019,soy_planted_acres,32900,
27097,Morrison,2019,soy_yield_buac,40.5,
27097,Morrison,2019,swheat_harv_acres,1080,
27097,Morrison,2019,swheat_planted_acres,1100,
27097,Morrison,2019,swheat_yield_buac,34.6,
27097,Morrison,2020,corn_grain_harv_acres,71500,.7
27097,Morrison,2020,corn_grain_yield_buac,177.2,2.2
27097,Morrison,2020,corn_planted_acres,99000,.3
27097,Morrison,2020,corn_silage_harv_acres,26700,.7
27097,Morrison,2020,corn_silage_yield_tonac,20.5,5.9
27097,Morrison,2020,soy_harv_acres,33800,.6
27097,Morrison,2020,soy_planted_acres,34100,.3
27097,Morrison,2020,soy_yield_buac,51.9,2.8
27097,Morrison,2020,swheat_harv_acres,1330,1
27097,Morrison,2020,swheat_planted_acres,1400,.1
27097,Morrison,2020,swheat_yield_buac,24,10.4
27097,Morrison,2021,corn_grain_harv_acres,68800,1
27097,Morrison,2021,corn_grain_yield_buac,110.3,6.4
27097,Morrison,2021,corn_planted_acres,102500,.2
27097,Morrison,2021,soy_harv_acres,35800,.5
27097,Morrison,2021,soy_planted_acres,36200,.3
27097,Morrison,2021,soy_yield_buac,30.8,5.8
27097,Morrison,2021,swheat_harv_acres,560,2.4
27097,Morrison,2021,swheat_planted_acres,700,.2
27097,Morrison,2021,swheat_yield_buac,24.8,15.4
27097,Morrison,2022,corn_grain_harv_acres,85300,.6
27097,Morrison,2022,corn_grain_yield_buac,175.9,3.3
27097,Morrison,2022,corn_planted_acres,102000,.2
27097,Morrison,2022,corn_silage_harv_acres,16100,.5
27097,Morrison,2022,corn_silage_yield_tonac,19.5,3.9
27097,Morrison,2022,soy_harv_acres,34500,.4
27097,Morrison,2022,soy_planted_acres,34800,.2
27097,Morrison,2022,soy_yield_buac,51.4,5
27097,Morrison,2022,swheat_harv_acres,1360,.7
27097,Morrison,2022,swheat_planted_acres,1400,.4
27097,Morrison,2022,swheat_yield_buac,37.4,12.5
27097,Morrison,2023,corn_grain_harv_acres,80000,.3
27097,Morrison,2023,corn_grain_yield_buac,145,7.3
27097,Morrison,2023,corn_planted_acres,107500,.1
27097,Morrison,2023,corn_silage_harv_acres,27300,.5
27097,Morrison,2023,corn_silage_yield_tonac,12.5,18.3
27097,Morrison,2023,soy_harv_acres,35000,.5
27097,Morrison,2023,soy_planted_acres,35400,.3
27097,Morrison,2023,soy_yield_buac,38.2,8.800000000000001
27097,Morrison,2023,swheat_harv_acres,630,.4
27097,Morrison,2023,swheat_planted_acres,700,.1
27097,Morrison,2023,swheat_yield_buac,30.3,9
27099,Mower,2011,corn_grain_harv_acres,205000,
27099,Mower,2011,corn_grain_yield_buac,177.4,
27099,Mower,2011,corn_planted_acres,210000,
27099,Mower,2011,corn_silage_harv_acres,4780,
27099,Mower,2011,corn_silage_yield_tonac,21,
27099,Mower,2011,soy_harv_acres,147500,
27099,Mower,2011,soy_planted_acres,148500,
27099,Mower,2011,soy_yield_buac,47.4,
27099,Mower,2012,corn_grain_harv_acres,218000,
27099,Mower,2012,corn_grain_yield_buac,167.1,
27099,Mower,2012,corn_planted_acres,222000,
27099,Mower,2012,soy_harv_acres,136500,
27099,Mower,2012,soy_planted_acres,137000,
27099,Mower,2012,soy_yield_buac,45.6,
27099,Mower,2013,corn_grain_harv_acres,123800,
27099,Mower,2013,corn_grain_yield_buac,154.5,
27099,Mower,2013,corn_planted_acres,127000,
27099,Mower,2013,soy_harv_acres,120600,
27099,Mower,2013,soy_planted_acres,121500,
27099,Mower,2013,soy_yield_buac,42,
27099,Mower,2014,corn_grain_harv_acres,221000,
27099,Mower,2014,corn_grain_yield_buac,175.9,
27099,Mower,2014,corn_planted_acres,225500,
27099,Mower,2014,corn_silage_harv_acres,4150,
27099,Mower,2014,corn_silage_yield_tonac,22,
27099,Mower,2014,soy_harv_acres,140100,
27099,Mower,2014,soy_planted_acres,141000,
27099,Mower,2014,soy_yield_buac,47.2,
27099,Mower,2015,corn_grain_harv_acres,195800,
27099,Mower,2015,corn_grain_yield_buac,198.7,
27099,Mower,2015,corn_planted_acres,200000,
27099,Mower,2015,soy_harv_acres,160400,
27099,Mower,2015,soy_planted_acres,161500,
27099,Mower,2015,soy_yield_buac,58.2,
27099,Mower,2016,corn_grain_harv_acres,206500,
27099,Mower,2016,corn_grain_yield_buac,197.7,
27099,Mower,2016,corn_planted_acres,213000,
27099,Mower,2016,soy_harv_acres,145200,
27099,Mower,2016,soy_planted_acres,146000,
27099,Mower,2016,soy_yield_buac,58.2,
27099,Mower,2017,corn_grain_harv_acres,188500,
27099,Mower,2017,corn_grain_yield_buac,214.2,
27099,Mower,2017,corn_planted_acres,194500,
27099,Mower,2017,soy_harv_acres,162000,
27099,Mower,2017,soy_planted_acres,163000,
27099,Mower,2017,soy_yield_buac,55.6,
27099,Mower,2018,corn_grain_harv_acres,196800,
27099,Mower,2018,corn_grain_yield_buac,194.3,
27099,Mower,2018,corn_planted_acres,200500,
27099,Mower,2018,soy_harv_acres,154700,
27099,Mower,2018,soy_planted_acres,156000,
27099,Mower,2018,soy_yield_buac,56.5,
27099,Mower,2019,corn_grain_harv_acres,203500,
27099,Mower,2019,corn_grain_yield_buac,189.1,
27099,Mower,2019,corn_planted_acres,208000,
27099,Mower,2019,soy_harv_acres,145400,
27099,Mower,2019,soy_planted_acres,146500,
27099,Mower,2019,soy_yield_buac,49.7,
27099,Mower,2020,corn_grain_harv_acres,195500,.8
27099,Mower,2020,corn_grain_yield_buac,201.6,1.2
27099,Mower,2020,corn_planted_acres,205000,.5
27099,Mower,2022,corn_grain_harv_acres,199600,.9
27099,Mower,2022,corn_grain_yield_buac,218,1.6
27099,Mower,2022,corn_planted_acres,204000,.6
27099,Mower,2022,corn_silage_harv_acres,4010,1
27099,Mower,2022,corn_silage_yield_tonac,26,5.7
27099,Mower,2022,soy_harv_acres,152300,.5
27099,Mower,2022,soy_planted_acres,153500,.4
27099,Mower,2022,soy_yield_buac,60.8,2.2
27099,Mower,2023,corn_grain_harv_acres,208500,.1
27099,Mower,2023,corn_grain_yield_buac,170.1,1.9
27099,Mower,2023,corn_planted_acres,209000,.5
27099,Mower,2023,corn_silage_harv_acres,300,4.2
27099,Mower,2023,corn_silage_yield_tonac,14.5,4.2
27099,Mower,2023,soy_harv_acres,160000,.8
27099,Mower,2023,soy_planted_acres,161500,.5
27099,Mower,2023,soy_yield_buac,45.4,2.8
27101,Murray,2011,corn_grain_harv_acres,175200,
27101,Murray,2011,corn_grain_yield_buac,166.4,
27101,Murray,2011,corn_planted_acres,186500,
27101,Murray,2011,soy_harv_acres,159000,
27101,Murray,2011,soy_planted_acres,159500,
27101,Murray,2011,soy_yield_buac,46.1,
27101,Murray,2012,corn_grain_harv_acres,177000,
27101,Murray,2012,corn_grain_yield_buac,150.7,
27101,Murray,2012,corn_planted_acres,185000,
27101,Murray,2012,soy_harv_acres,163500,
27101,Murray,2012,soy_planted_acres,164500,
27101,Murray,2012,soy_yield_buac,45.7,
27101,Murray,2013,corn_grain_harv_acres,186100,
27101,Murray,2013,corn_grain_yield_buac,176.2,
27101,Murray,2013,corn_planted_acres,192000,
27101,Murray,2013,soy_harv_acres,157800,
27101,Murray,2013,soy_planted_acres,159500,
27101,Murray,2013,soy_yield_buac,51.1,
27101,Murray,2014,corn_grain_harv_acres,176000,
27101,Murray,2014,corn_grain_yield_buac,158.7,
27101,Murray,2014,corn_planted_acres,187000,
27101,Murray,2014,corn_silage_harv_acres,5400,
27101,Murray,2014,corn_silage_yield_tonac,19,
27101,Murray,2014,soy_harv_acres,168900,
27101,Murray,2014,soy_planted_acres,171000,
27101,Murray,2014,soy_yield_buac,45,
27101,Murray,2014,swheat_harv_acres,580,
27101,Murray,2014,swheat_planted_acres,600,
27101,Murray,2014,swheat_yield_buac,55.9,
27101,Murray,2015,corn_grain_harv_acres,181800,
27101,Murray,2015,corn_grain_yield_buac,199.5,
27101,Murray,2015,corn_planted_acres,186500,
27101,Murray,2015,soy_harv_acres,164500,
27101,Murray,2015,soy_planted_acres,165500,
27101,Murray,2015,soy_yield_buac,55.4,
27101,Murray,2016,corn_grain_harv_acres,164900,
27101,Murray,2016,corn_grain_yield_buac,200.4,
27101,Murray,2016,corn_planted_acres,180000,
27101,Murray,2016,soy_harv_acres,170200,
27101,Murray,2016,soy_planted_acres,171000,
27101,Murray,2016,soy_yield_buac,57.6,
27101,Murray,2017,corn_grain_harv_acres,173000,
27101,Murray,2017,corn_grain_yield_buac,197.1,
27101,Murray,2017,corn_planted_acres,185500,
27101,Murray,2017,soy_harv_acres,164600,
27101,Murray,2017,soy_planted_acres,166000,
27101,Murray,2017,soy_yield_buac,54.5,
27101,Murray,2018,corn_grain_harv_acres,167000,
27101,Murray,2018,corn_grain_yield_buac,169.3,
27101,Murray,2018,corn_planted_acres,175500,
27101,Murray,2018,soy_harv_acres,167500,
27101,Murray,2018,soy_planted_acres,171500,
27101,Murray,2018,soy_yield_buac,49.9,
27101,Murray,2019,corn_grain_harv_acres,120900,
27101,Murray,2019,corn_grain_yield_buac,150.5,
27101,Murray,2019,corn_planted_acres,137000,
27101,Murray,2019,soy_harv_acres,146900,
27101,Murray,2019,soy_planted_acres,148000,
27101,Murray,2019,soy_yield_buac,41.8,
27101,Murray,2020,corn_grain_harv_acres,177400,.7
27101,Murray,2020,corn_grain_yield_buac,194.4,1.4
27101,Murray,2020,corn_planted_acres,184500,.3
27101,Murray,2020,corn_silage_harv_acres,5530,.7
27101,Murray,2020,corn_silage_yield_tonac,24.5,3.2
27101,Murray,2020,soy_harv_acres,161100,.5
27101,Murray,2020,soy_planted_acres,162500,.3
27101,Murray,2020,soy_yield_buac,55.3,1.9
27101,Murray,2021,corn_grain_harv_acres,176600,.6
27101,Murray,2021,corn_grain_yield_buac,196.5,2.1
27101,Murray,2021,corn_planted_acres,182000,.2
27101,Murray,2021,corn_silage_harv_acres,3180,.5
27101,Murray,2021,corn_silage_yield_tonac,23.5,3.8
27101,Murray,2021,soy_harv_acres,162200,.7
27101,Murray,2021,soy_planted_acres,163500,.1
27101,Murray,2021,soy_yield_buac,56.3,3.7
27101,Murray,2022,corn_grain_harv_acres,169500,.6
27101,Murray,2022,corn_grain_yield_buac,191.9,2.2
27101,Murray,2022,corn_planted_acres,179500,.2
27101,Murray,2022,corn_silage_harv_acres,6420,.6
27101,Murray,2022,corn_silage_yield_tonac,17.5,5.6
27101,Murray,2022,soy_harv_acres,166200,.7
27101,Murray,2022,soy_planted_acres,167500,.7
27101,Murray,2022,soy_yield_buac,49.1,3.1
27101,Murray,2023,corn_silage_harv_acres,2080,5.9
27101,Murray,2023,corn_silage_yield_tonac,17.5,7.1
27101,Murray,2023,soy_harv_acres,162000,.7
27101,Murray,2023,soy_planted_acres,163500,.3
27101,Murray,2023,soy_yield_buac,51.8,3
27103,Nicollet,2011,corn_grain_harv_acres,119400,
27103,Nicollet,2011,corn_grain_yield_buac,160.4,
27103,Nicollet,2011,corn_planted_acres,125000,
27103,Nicollet,2011,corn_silage_harv_acres,5500,
27103,Nicollet,2011,corn_silage_yield_tonac,21,
27103,Nicollet,2011,soy_harv_acres,80400,
27103,Nicollet,2011,soy_planted_acres,80800,
27103,Nicollet,2011,soy_yield_buac,42.5,
27103,Nicollet,2011,swheat_harv_acres,640,
27103,Nicollet,2011,swheat_planted_acres,700,
27103,Nicollet,2011,swheat_yield_buac,38.4,
27103,Nicollet,2012,corn_grain_harv_acres,127000,
27103,Nicollet,2012,corn_grain_yield_buac,160.1,
27103,Nicollet,2012,corn_planted_acres,132000,
27103,Nicollet,2012,corn_silage_harv_acres,3770,
27103,Nicollet,2012,corn_silage_yield_tonac,21,
27103,Nicollet,2012,soy_harv_acres,74800,
27103,Nicollet,2012,soy_planted_acres,75600,
27103,Nicollet,2012,soy_yield_buac,41.2,
27103,Nicollet,2012,swheat_harv_acres,760,
27103,Nicollet,2012,swheat_planted_acres,800,
27103,Nicollet,2012,swheat_yield_buac,37.4,
27103,Nicollet,2013,corn_grain_harv_acres,132500,
27103,Nicollet,2013,corn_grain_yield_buac,174,
27103,Nicollet,2013,corn_planted_acres,136000,
27103,Nicollet,2013,soy_harv_acres,70900,
27103,Nicollet,2013,soy_planted_acres,71600,
27103,Nicollet,2013,soy_yield_buac,52.1,
27103,Nicollet,2013,swheat_harv_acres,690,
27103,Nicollet,2013,swheat_planted_acres,700,
27103,Nicollet,2013,swheat_yield_buac,35.4,
27103,Nicollet,2014,corn_grain_harv_acres,113100,
27103,Nicollet,2014,corn_grain_yield_buac,154.3,
27103,Nicollet,2014,corn_planted_acres,123500,
27103,Nicollet,2014,soy_harv_acres,77300,
27103,Nicollet,2014,soy_planted_acres,78100,
27103,Nicollet,2014,soy_yield_buac,45.8,
27103,Nicollet,2014,swheat_harv_acres,590,
27103,Nicollet,2014,swheat_planted_acres,600,
27103,Nicollet,2014,swheat_yield_buac,43.4,
27103,Nicollet,2015,corn_grain_harv_acres,107300,
27103,Nicollet,2015,corn_grain_yield_buac,206.8,
27103,Nicollet,2015,corn_planted_acres,116000,
27103,Nicollet,2015,soy_harv_acres,81700,
27103,Nicollet,2015,soy_planted_acres,82200,
27103,Nicollet,2015,soy_yield_buac,60.1,
27103,Nicollet,2016,corn_grain_harv_acres,120000,
27103,Nicollet,2016,corn_grain_yield_buac,209.4,
27103,Nicollet,2016,corn_planted_acres,123500,
27103,Nicollet,2016,soy_harv_acres,74100,
27103,Nicollet,2016,soy_planted_acres,74700,
27103,Nicollet,2016,soy_yield_buac,61.1,
27103,Nicollet,2017,corn_grain_harv_acres,108200,
27103,Nicollet,2017,corn_grain_yield_buac,205.8,
27103,Nicollet,2017,corn_planted_acres,112000,
27103,Nicollet,2017,soy_harv_acres,85700,
27103,Nicollet,2017,soy_planted_acres,86500,
27103,Nicollet,2017,soy_yield_buac,56.9,
27103,Nicollet,2017,swheat_harv_acres,850,
27103,Nicollet,2017,swheat_planted_acres,900,
27103,Nicollet,2017,swheat_yield_buac,56.8,
27103,Nicollet,2018,corn_grain_harv_acres,109900,
27103,Nicollet,2018,corn_grain_yield_buac,186,
27103,Nicollet,2018,corn_planted_acres,117000,
27103,Nicollet,2018,soy_harv_acres,86700,
27103,Nicollet,2018,soy_planted_acres,87600,
27103,Nicollet,2018,soy_yield_buac,53.4,
27103,Nicollet,2018,swheat_harv_acres,870,
27103,Nicollet,2018,swheat_planted_acres,900,
27103,Nicollet,2018,swheat_yield_buac,41.1,
27103,Nicollet,2019,corn_grain_harv_acres,112400,
27103,Nicollet,2019,corn_grain_yield_buac,197.2,
27103,Nicollet,2019,corn_planted_acres,120000,
27103,Nicollet,2019,corn_silage_harv_acres,7440,
27103,Nicollet,2019,corn_silage_yield_tonac,19,
27103,Nicollet,2019,soy_harv_acres,76200,
27103,Nicollet,2019,soy_planted_acres,76900,
27103,Nicollet,2019,soy_yield_buac,53.1,
27103,Nicollet,2020,corn_grain_harv_acres,110800,1.1
27103,Nicollet,2020,corn_grain_yield_buac,205.9,1.4
27103,Nicollet,2020,corn_planted_acres,117000,.8
27103,Nicollet,2020,corn_silage_harv_acres,5180,1.2
27103,Nicollet,2020,corn_silage_yield_tonac,23,8
27103,Nicollet,2020,soy_harv_acres,86200,.6
