county_fips,county_code,county_name,year,temp_avg,precip_total,state_name,county_name_census,pop_total,pop_growth_rate,state_name_fema,state_abbr,state_fips,county_name_fema,county_fips_3,county_fips_raw,risk_value,risk_score,risk_rating,eal_value_total,eal_score,eal_rating,sovi_score,sovi_rating,resl_score,resl_rating,drought_risk_value,drought_risk_score,drought_risk_rating,inland_flood_risk_value,inland_flood_risk_score,inland_flood_risk_rating,wildfire_risk_value,wildfire_risk_score,wildfire_risk_rating,heatwave_risk_value,heatwave_risk_score,heatwave_risk_rating,winter_weather_risk_value,winter_weather_risk_score,winter_weather_risk_rating,nri_version,inflow_returns,inflow_exemptions,outflow_returns,outflow_exemptions,net_migration_returns,net_migration_exemptions,series_id,unemp_rate,series_title,qcew_estabs,qcew_employment,qcew_total_wages,qcew_avg_wkly_wage,ln_emp,ln_wage,ln_total_wages,emp_growth,wage_growth,bps_total_bldgs,bps_total_bldgs_rep,bps_total_units,bps_total_units_rep,bps_total_value,bps_total_value_rep,bps_bldgs_1_unit,bps_bldgs_1_unit_rep,bps_bldgs_2_units,bps_bldgs_2_units_rep,bps_bldgs_3_4_units,bps_bldgs_3_4_units_rep,bps_bldgs_5_units,bps_bldgs_5_units_rep,bps_units_1_unit,bps_units_1_unit_rep,bps_units_2_units,bps_units_2_units_rep,bps_units_3_4_units,bps_units_3_4_units_rep,bps_units_5_units,bps_units_5_units_rep,bps_value_1_unit,bps_value_1_unit_rep,bps_value_2_units,bps_value_2_units_rep,bps_value_3_4_units,bps_value_3_4_units_rep,bps_value_5_units,bps_value_5_units_rep,cbp_const_emp,cbp_const_q1_payroll,cbp_const_annual_payroll,cbp_const_establishments,bea_personal_income,bea_population,bea_pc_income,bea_real_gdp,bea_nominal_gdp,bea_real_gdp_construction,fhfa_annual_change,fhfa_hpi,fhfa_hpi_1990base,fhfa_hpi_2000base,usps_total_addr,usps_vacant_addr,usps_nostat_addr,usps_res_addr,usps_res_vacant_addr,usps_res_nostat_addr,usps_vacancy_rate,usps_nostat_rate,usps_res_vacancy_rate,usps_res_nostat_rate,qwi_emp_total_private,qwi_hires_total_private,qwi_separations_total_private,qwi_earns_total_private,qwi_job_gains_total_private,qwi_job_losses_total_private,qwi_eflag_tp,qwi_hflag_tp,qwi_sflag_tp,qwi_wflag_tp,qwi_jgflag_tp,qwi_jlflag_tp,qwi_quarters_observed_total_priv,qwi_inc_tp,qwi_emp_agriculture,qwi_hires_agriculture,qwi_separations_agriculture,qwi_earns_agriculture,qwi_job_gains_agriculture,qwi_job_losses_agriculture,qwi_emp_flag_issue_agriculture,qwi_hires_flag_issue_agriculture,qwi_sep_flag_issue_agriculture,qwi_earns_flag_issue_agriculture,qwi_job_gains_flag_issue_agricul,qwi_job_losses_flag_issue_agricu,qwi_quarters_observed_agricultur,qwi_incomplete_year_agriculture,qwi_emp_construction,qwi_hires_construction,qwi_separations_construction,qwi_earns_construction,qwi_job_gains_construction,qwi_job_losses_construction,qwi_eflag_con,qwi_hflag_con,qwi_sflag_con,qwi_wflag_con,qwi_jgflag_con,qwi_jlflag_con,qwi_quarters_observed_constructi,qwi_inc_con,qwi_emp_manufacturing,qwi_hires_manufacturing,qwi_separations_manufacturing,qwi_earns_manufacturing,qwi_job_gains_manufacturing,qwi_job_losses_manufacturing,qwi_emp_flag_issue_manufacturing,qwi_hires_flag_issue_manufacturi,qwi_sep_flag_issue_manufacturing,qwi_earns_flag_issue_manufacturi,qwi_job_gains_flag_issue_manufac,qwi_job_losses_flag_issue_manufa,qwi_quarters_observed_manufactur,qwi_incomplete_year_manufacturin,qwi_emp_retail,qwi_hires_retail,qwi_separations_retail,qwi_earns_retail,qwi_job_gains_retail,qwi_job_losses_retail,qwi_emp_flag_issue_retail,qwi_hires_flag_issue_retail,qwi_sep_flag_issue_retail,qwi_earns_flag_issue_retail,qwi_job_gains_flag_issue_retail,qwi_job_losses_flag_issue_retail,qwi_quarters_observed_retail,qwi_incomplete_year_retail,qwi_emp_transport_warehousing,qwi_hires_transport_warehousing,qwi_separations_transport_wareho,qwi_earns_transport_warehousing,qwi_job_gains_transport_warehous,qwi_job_losses_transport_warehou,qwi_emp_flag_issue_transport_war,qwi_hires_flag_issue_transport_w,qwi_sep_flag_issue_transport_war,qwi_earns_flag_issue_transport_w,qwi_job_gains_flag_issue_transpo,qwi_job_losses_flag_issue_transp,qwi_quarters_observed_transport_,qwi_incomplete_year_transport_wa,qwi_emp_health_social,qwi_hires_health_social,qwi_separations_health_social,qwi_earns_health_social,qwi_job_gains_health_social,qwi_job_losses_health_social,qwi_emp_flag_issue_health_social,qwi_hires_flag_issue_health_soci,qwi_sep_flag_issue_health_social,qwi_earns_flag_issue_health_soci,qwi_job_gains_flag_issue_health_,qwi_job_losses_flag_issue_health,qwi_quarters_observed_health_soc,qwi_incomplete_year_health_socia,qwi_emp_accom_food,qwi_hires_accom_food,qwi_separations_accom_food,qwi_earns_accom_food,qwi_job_gains_accom_food,qwi_job_losses_accom_food,qwi_emp_flag_issue_accom_food,qwi_hires_flag_issue_accom_food,qwi_sep_flag_issue_accom_food,qwi_earns_flag_issue_accom_food,qwi_job_gains_flag_issue_accom_f,qwi_job_losses_flag_issue_accom_,qwi_quarters_observed_accom_food,qwi_incomplete_year_accom_food,nass_corn_planted_acres,nass_corn_grain_harv_acres,nass_corn_grain_yield_buac,nass_corn_silage_harv_acres,nass_corn_silage_yield_tonac,nass_soy_planted_acres,nass_soy_harv_acres,nass_soy_yield_buac,nass_swheat_planted_acres,nass_swheat_harv_acres,nass_swheat_yield_buac,nass_corn_grain_harv_acres_cv,nass_corn_grain_yield_buac_cv,nass_corn_planted_acres_cv,nass_corn_silage_harv_acres_cv,nass_corn_silage_yield_tonac_cv,nass_soy_harv_acres_cv,nass_soy_planted_acres_cv,nass_soy_yield_buac_cv,nass_swheat_harv_acres_cv,nass_swheat_planted_acres_cv,nass_swheat_yield_buac_cv,L1_precip,L1_temp,L2_precip,L2_temp,F1_precip,F1_temp,precip_ma3,temp_ma3,county_t,irs_net_mig_rate,irs_inflow_rate,irs_outflow_rate,flood_risk_std,ln_qcew_employment,ln_bps_total_units,ln_cbp_const_establishments,ln_bea_real_gdp,ln_bea_nominal_gdp,ln_bea_real_gdp_construction,ln_bea_personal_income,ln_bea_pc_income,ln_fhfa_hpi,ln_qwi_emp_total_private,ln_qwi_hires_total_private,ln_qwi_separations_total_private,ln_qwi_emp_construction,ln_qwi_hires_construction,ln_qwi_separations_construction,qwi_hire_rate_total_private,qwi_sep_rate_total_private,qwi_jc_rate_tp,qwi_jd_rate_tp,qwi_hire_rate_construction,qwi_sep_rate_construction,qwi_jc_rate_con,qwi_jd_rate_con,ln_nass_corn_yield,ln_nass_soy_yield,ln_nass_corn_planted,ln_nass_soy_planted,_est_a1,_est_a2,_est_a3,_est_a4,_est_a5,_est_a6
27147,MN-147,Steele County,2015,43.691666,409.42001,Minnesota,Steele County,36599,.3179563,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,17090,36738,17230,36819,-140,-81,LAUCN271470000000003          ,3.4,"Unemployment Rate: Steele County, MN (U)",914,21431,855807620,768,9.9725933,6.6437898,20.567556,-.7870006,1.7218543,34,33,69,68,13661900,13497638,33,32,0,0,0,0,1,1,33,32,0,0,0,0,36,36,8276900,8112638,0,0,0,0,5385000,5385000,511,5401,29031,107,1535506,37031,41465,2193262,2147022,49813,1.15,216.84,182.94,117.16,17799,574,1376,16105,438,1237,.032249,.077307709,.027196519,.076808438,19385,18119,17915,3593,3588,3383,0,0,0,0,0,0,4,0,133.25,114,108,3272.25,53,47,0,0,0,0,0,0,4,0,602.75,479,418,4618,240,178,0,0,0,0,0,0,4,0,5882.5,2333,1926,4547.25,883,476,0,0,0,0,0,0,4,0,3102.75,2245,2342,2204.25,428,524,0,0,0,0,0,0,4,0,266.75,143,134,2700.5,52,45,0,0,0,0,0,0,4,0,1821.75,1098,1030,2899.5,254,187,0,0,0,0,0,0,4,0,1187,1578,1558,1097.5,328,309,0,0,0,0,0,0,4,0,112000,108500,201.4,,,78800,78300,58,,,,,,,,,,,,,,,421.95999,41.033333,406.07001,44.349998,526.52002,47.741665,412.48334,43.024998,4,-2.2131753,1003.7979,1006.0111,-.28281921,9.9725933,4.2484951,4.6821313,14.600901,14.579593,10.816031,14.24437,10.632605,5.3791599,9.8723068,9.8047714,9.7934494,6.4031601,6.1737862,6.0378709,93.469177,92.416817,18.509157,17.451637,79.469101,69.348816,39.817505,29.531315,5.3052931,4.0604429,11.626254,11.274669,1,1,1,1,1,1
27147,MN-147,Steele County,2016,47.741665,526.52002,Minnesota,Steele County,36644,.12295418,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,18061,38433,18216,38473,-155,-40,LAUCN271470000000003          ,3.8,"Unemployment Rate: Steele County, MN (U)",938,21597,890759391,793,9.9803095,6.6758232,20.607584,.77457887,3.2552083,65,65,65,65,16000240,16000240,65,65,0,0,0,0,0,0,65,65,0,0,0,0,0,0,16000240,16000240,0,0,0,0,0,0,540,5825,29787,99,1542940,37151,41532,2193147,2186022,57621,6.69,231.34,195.17,125,17896,604,1404,16185,451,1256,.03375056,.078453287,.027865309,.077602722,19494.25,17019,17100,3687.5,3431,3512,0,0,0,0,0,0,4,0,151.75,129,116,3380.5,51,37,0,0,0,0,0,0,4,0,627.25,396,441,4614,163,211,0,0,0,0,0,0,4,0,6252.5,2332,2203,4575,798,669,0,0,0,0,0,0,4,0,3046.75,2163,2277,2121.75,424,537,0,0,0,0,0,0,4,0,275.75,151,145,2753.25,71,65,0,0,0,0,0,0,4,0,1877,1117,1084,2997.75,237,205,0,0,0,0,0,0,4,0,1230.5,1587,1546,1154.5,353,312,0,0,0,0,0,0,4,0,118000,115200,201.4,,,75100,74100,59.2,500,490,58.6,,,,,,,,,,,,409.42001,43.691666,421.95999,41.033333,539.16998,47.474998,452.63333,44.155556,5,-1.0915838,1048.821,1049.9127,-.28281921,9.9803095,4.1896548,4.6051702,14.600848,14.597594,10.961642,14.2492,10.634219,5.4438887,9.8779259,9.7421446,9.746892,6.4429383,5.9839363,6.09131,87.302666,87.71817,17.600061,18.015568,63.132721,70.306892,25.986448,33.638901,5.3052931,4.0809216,11.67844,11.226576,1,1,1,1,1,1
27147,MN-147,Steele County,2017,47.474998,539.16998,Minnesota,Steele County,36787,.39024124,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,19294,40981,19254,40400,40,581,LAUCN271470000000003          ,3.6,"Unemployment Rate: Steele County, MN (U)",963,20936,938255154,862,9.9492254,6.7592554,20.659533,-3.0606103,8.7011347,67,37,135,105,21640759,14229759,65,35,0,0,0,0,2,2,65,35,0,0,0,0,70,70,15740759,8329759,0,0,0,0,5900000,5900000,658,6873,35597,96,1648065,37370,44101,2273348,2273348,78373,5.75,244.64,206.39,132.18,18037,610,1425,16317,448,1273,.03381937,.079004273,.02745603,.078016788,19519.5,17859,17852,3836.5,3285,3278,0,0,0,0,0,0,4,0,149.25,123,139,2891.5,45,62,0,0,0,0,0,0,4,0,609.5,649,562,4670,278,192,0,0,0,0,0,0,4,0,6347.5,1962,1990,4680.25,518,546,0,0,0,0,0,0,4,0,2893.25,2075,2205,2211.75,464,594,0,0,0,0,0,0,4,0,284.75,158,150,2930.75,58,49,0,0,0,0,0,0,4,0,1902.75,1066,1110,3118.75,206,250,0,0,0,0,0,0,4,0,1289.5,1605,1580,1208.25,312,287,0,0,0,0,0,0,4,0,111000,108000,214.8,2040,21.5,87100,86600,55.9,,,,,,,,,,,,,,,526.52002,47.741665,409.42001,43.691666,427.16,43.775002,491.70334,46.302776,6,15.793623,1114.0077,1098.214,-.28281921,9.9492254,4.9126549,4.5747108,14.636765,14.636765,11.269235,14.315112,10.694238,5.4997878,9.87922,9.7903185,9.7899265,6.4142785,6.4769726,6.3332796,91.493126,91.45726,16.829325,16.793463,106.48072,92.206726,45.611156,31.50123,5.3697076,4.0235643,11.617286,11.374812,1,1,1,1,1,1
27147,MN-147,Steele County,2018,43.775002,427.16,Minnesota,Steele County,36738,-.13319923,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,18052,37817,18576,38884,-524,-1067,LAUCN271470000000003          ,3.3,"Unemployment Rate: Steele County, MN (U)",994,20980,973397903,892,9.9513245,6.7934661,20.696304,.21016431,3.4802785,73,43,161,131,30102054,22691054,68,38,3,3,0,0,2,2,68,38,6,6,0,0,87,87,16679000,9268000,1212400,1212400,0,0,12210654,12210654,677,7462,36101,99,1685816,37415,45057,2255303,2293765,60656,5.13,257.2,216.98,138.97,18130,622,1426,16390,455,1264,.034307782,.078654163,.02776083,.0771202,19370,18826,18646,3966.75,3706,3524,0,0,0,0,0,0,4,0,144.75,142,119,3042.75,55,32,0,0,0,0,0,0,4,0,647,543,662,4713.25,222,339,0,0,0,0,0,0,4,0,6300.25,2529,2240,4855.25,785,496,0,0,0,0,0,0,4,0,2687.75,2038,2086,2311.25,478,527,0,0,0,0,0,0,4,0,306.75,199,151,3123.5,101,53,0,0,0,0,0,0,4,0,1856.25,1046,985,3250.25,245,183,0,0,0,0,0,0,4,0,1315,1683,1730,1271.5,368,417,0,0,0,0,0,0,4,0,110000,107600,192.2,1840,24,80600,78800,53.7,,,,,,,,,,,,,,,539.16998,47.474998,526.52002,47.741665,560.87,42.724998,497.61667,46.330555,7,-29.043497,1029.3701,1058.4136,-.28281921,9.9513245,5.0875964,4.6051702,14.628795,14.645705,11.012974,14.33776,10.715684,5.5498538,9.8715324,9.8430471,9.8334408,6.4738908,6.2989492,6.4967752,97.191536,96.26226,19.132679,18.193083,83.925812,102.31839,34.31221,52.395672,5.2585363,3.983413,11.608235,11.297254,1,1,1,1,1,1
27147,MN-147,Steele County,2019,42.724998,560.87,Minnesota,Steele County,36649,-.24225597,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,18105,37952,18452,38231,-347,-279,LAUCN271470000000003          ,3.4,"Unemployment Rate: Steele County, MN (U)",1014,21745,1020233337,902,9.9871387,6.8046145,20.743298,3.6463299,1.1210762,56,56,83,83,17815857,17815857,55,55,0,0,0,0,1,1,55,55,0,0,0,0,28,28,14791857,14791857,0,0,0,0,3024000,3024000,656,7103,36820,104,1727660,37396,46199,2282133,2377722,55558,3.71,266.73,225.03,144.12,18289,703,1463,16525,522,1291,.03843841,.079993442,.031588499,.078124046,19389,17716,18313,4071.5,3460,4058,0,0,0,0,0,0,4,0,171.25,194,176,2969,66,47,0,0,0,0,0,0,4,0,604.5,457,480,4861.5,205,229,0,0,0,0,0,0,4,0,6091.75,2198,2347,5076.75,529,678,0,0,0,0,0,0,4,0,2984.75,1965,2319,2712,384,736,0,0,0,0,0,0,4,0,398.5,170,177,3464.25,76,84,0,0,0,0,0,0,4,0,1852.75,1239,1297,3349,356,415,0,0,0,0,0,0,4,0,1235.25,1512,1545,1300.25,377,410,0,0,0,0,0,0,4,0,108500,105300,174.2,1740,17,74600,74000,46.6,,,,,,,,,,,,,,,427.16,43.775002,539.16998,47.474998,514.34003,44.566666,509.06665,44.658333,8,-7.6127586,1035.5535,1043.1663,-.28281921,9.9871387,4.4308167,4.6539602,14.640621,14.681653,10.925182,14.362278,10.740713,5.586237,9.8725128,9.78228,9.8154211,6.4060545,6.1268692,6.1758671,91.371399,94.450462,17.845169,20.929394,75.59967,79.404465,33.912323,37.882549,5.1602039,3.8416007,11.594505,11.219895,1,1,1,1,1,1
27147,MN-147,Steele County,2020,44.566666,514.34003,Minnesota,Steele County,37388,2.0164261,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,18433,39286,18823,39756,-390,-470,LAUCN271470000000003          ,5.9,"Unemployment Rate: Steele County, MN (U)",1055,19816,983229047,954,9.8942451,6.8606639,20.706352,-8.8710051,5.764967,54,54,161,161,29171307,29171307,50,50,0,0,0,0,4,4,50,50,0,0,0,0,111,111,13964385,13964385,0,0,0,0,15206922,15206922,658,7092,39134,105,1875487,37381,50172,2143115,2300163,65551,3.44,275.91,232.77,149.08,18186,749,1239,16450,539,1109,.041185532,.068129331,.032765958,.067416407,17927,14908,16278,4300,2858,4227,0,0,0,0,0,0,4,0,214.5,296,241,3249.75,119,64,0,0,0,0,0,0,4,0,565.5,362,404,4775.5,175,216,0,0,0,0,0,0,4,0,5879.25,1901,2375,5166.25,370,843,0,0,0,0,0,0,4,0,2716.5,1823,1917,2953.5,481,575,0,0,0,0,0,0,4,0,365.5,172,203,3678.75,69,102,0,0,0,0,0,0,4,0,1809.75,1229,1147,3433.5,397,313,0,0,0,0,0,0,4,0,1021,1196,1394,1285.25,295,492,0,0,0,0,0,0,4,0,106000,103500,202,1520,24,84700,84000,60.6,500,470,51.7,1.1,1.9,.8,1.8,4.7,.6,.4,1.9,1.3,.4,5.5,560.87,42.724998,427.16,43.775002,357.91,45.875,500.79001,43.688889,9,-12.570878,1050.7649,1063.3358,-.28281921,9.8942451,5.0875964,4.6634393,14.577771,14.648491,11.090584,14.444379,10.823213,5.6200747,9.7941189,9.6097202,9.6976309,6.3394771,5.894403,6.0038872,83.159477,90.801582,15.942433,23.578959,64.014145,71.4412,30.946066,38.196285,5.3082676,4.1042948,11.571195,11.34687,1,1,1,1,1,1
27147,MN-147,Steele County,2021,45.875,357.91,Minnesota,Steele County,37441,.14175671,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,18850,38268,18677,37983,173,285,LAUCN271470000000003          ,3.8,"Unemployment Rate: Steele County, MN (U)",1069,20078,1055467540,1011,9.9073801,6.9186954,20.77725,1.3221639,5.9748425,63,63,140,140,24525288,24525288,61,61,0,0,0,0,2,2,61,61,0,0,0,0,79,79,16125288,16125288,0,0,0,0,8400000,8400000,650,7168,38976,103,2093776,37432,55935,2239876,2477352,66326,11.2,306.81,258.84,165.77,18277,484,1521,16533,369,1297,.02648137,.083219349,.022319,.07844916,16723,12160,13459,4818.5,2889,4188,0,0,0,0,0,0,4,0,265.25,270,359,3993.75,90,180,0,0,0,0,0,0,4,0,553.25,361,391,4886,193,223,0,0,0,0,0,0,4,0,5407,2279,2463,5536.25,461,646,0,0,0,0,0,0,4,0,2538.5,1844,2032,3051.75,350,538,0,0,0,0,0,0,4,0,375.5,196,178,3890.5,77,59,0,0,0,0,0,0,4,0,1939.25,1127,1253,3910,267,394,0,0,0,0,0,0,4,0,1041.5,1389,1292,1431.25,343,245,0,0,0,0,0,0,4,0,110500,107800,205.2,,,80600,79900,61.9,,,,.7,1.6,.3,,,.7,.3,2.7,,,,514.34003,44.566666,560.87,42.724998,353.60999,44.833332,477.70667,44.388889,10,7.6119761,1022.0881,1014.4761,-.28281921,9.9073801,4.94876,4.6443911,14.621931,14.722701,11.102337,14.55448,10.931946,5.7262287,9.7245998,9.4059896,9.5074778,6.317616,5.891644,5.971262,72.714226,80.481972,17.275608,25.043354,65.250793,70.673294,34.884773,40.307274,5.3239851,4.1255202,11.612771,11.297254,1,1,1,1,1,1
27147,MN-147,Steele County,2022,44.833332,353.60999,Minnesota,Steele County,37471,.080126062,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,19173,38413,19296,38487,-123,-74,LAUCN271470000000003          ,2.9,"Unemployment Rate: Steele County, MN (U)",1101,18963,1048946103,1064,9.8502445,6.9697905,20.771051,-5.5533419,5.2423344,61,61,214,214,35871712,35871712,58,58,0,0,0,0,3,3,58,58,0,0,0,0,156,156,18871712,18871712,0,0,0,0,17000000,17000000,487,6587,36772,105,2099645,37470,56035,2186845,2632489,54651,12.5,345.17,291.2,186.5,18235,355,1514,16512,239,1301,.01946806,.083027147,.01447432,.078791179,16272.75,10709,10559,4899.5,3007,2857,0,0,0,0,0,0,4,0,176.75,364,282,4100.25,162,81,0,0,0,0,0,0,4,0,549.5,376,326,5004,229,178,0,0,0,0,0,0,4,0,5165,2107,2322,5752,480,694,0,0,0,0,0,0,4,0,2435.5,1691,1718,3438.5,309,334,0,0,0,0,0,0,4,0,386.75,206,167,4272.5,78,39,0,0,0,0,0,0,4,0,1827.5,1263,1217,4022.75,348,300,0,0,0,0,0,0,4,0,1068.5,1251,1277,1532.25,304,329,0,0,0,0,0,0,4,0,106000,104500,217.3,1150,20,84700,84000,63,,,,.6,1.5,.2,.9,11.5,.5,.3,1.1,,,,357.91,45.875,514.34003,44.566666,378.45999,45.216667,408.62,45.091667,11,-1.9748605,1025.1394,1027.1143,-.28281921,9.8502445,5.3706379,4.6634393,14.59797,14.783441,10.908723,14.557279,10.933732,5.8440371,9.6973085,9.2789335,9.2648287,6.3108268,5.9322453,5.7899604,65.809402,64.887619,18.478745,17.556959,68.425842,59.32666,41.674248,32.393085,5.381279,4.1431346,11.571195,11.34687,1,1,1,1,1,1
27147,MN-147,Steele County,2023,45.216667,378.45999,Minnesota,Steele County,37462,-.024018575,Minnesota,MN,27,Steele,147,27147,12199052,37.150127,Very Low,21641742,62.964108,Relatively Low,10.623409,Very Low,98.218826,Very High,392159.69,64.185753,Relatively Moderate,5466162,42.207378,Relatively Low,3437.0085,10.464376,Very Low,106172.34,25.529865,Very Low,53945.855,43.31636,Relatively Low,December 2025,19617,38988,19794,38786,-177,202,LAUCN271470000000003          ,3.2,"Unemployment Rate: Steele County, MN (U)",1137,18900,1108819521,1128,9.8469172,7.0282016,20.826561,-.33222592,6.0150375,30,30,148,148,22203154,22203154,28,28,0,0,0,0,2,2,28,28,0,0,0,0,120,120,10203154,10203154,0,0,0,0,12000000,12000000,518,7741,40817,106,2166357,37476,57807,2142544,2731324,54726,7.44,370.85,312.87,200.37,18694,361,1835,16930,238,1618,.019311011,.098159842,.01405789,.095569991,16653.75,9861,9941,5295.75,2958,3038,0,0,0,0,0,0,4,0,265.5,339,280,4688.75,124,65,0,0,0,0,0,0,4,0,614.75,461,376,5594.5,258,171,0,0,0,0,0,0,4,0,5034.75,1846,2273,6183,428,857,0,0,0,0,0,0,4,0,2517,1903,1752,3703.25,478,328,0,0,0,0,0,0,4,0,432,239,194,4574.25,111,66,0,0,0,0,0,0,4,0,1854,1213,1265,4205.5,332,384,0,0,0,0,0,0,4,0,1071.25,1147,1143,1639.25,334,329,0,0,0,0,0,0,4,0,108500,108000,189.9,400,18.5,83000,82200,53.5,,,,.1,3.4,.2,17.6,13.2,.7,.3,3,,,,353.60999,44.833332,357.91,45.875,,,363.32666,45.308334,12,5.3921309,1040.7346,1035.3425,-.28281921,9.8469172,5.0039463,4.6728287,14.577504,14.820297,10.910094,14.588557,10.964865,5.9157977,9.7204504,9.1964445,9.2045231,6.4228411,6.1355648,5.9322453,59.211887,59.692261,17.761765,18.242138,74.98983,61.163074,41.968281,27.816185,5.2464976,3.9796817,11.594505,11.326596,1,1,1,1,1,1
27149,MN-149,Stevens County,2011,41.875,372.85999,Minnesota,Stevens County,9708,,Minnesota,MN,27,Stevens,149,27149,3925749.5,7.0292621,Very Low,6432494,19.368813,Very Low,10.623409,Very Low,94.529259,Very High,24746.908,29.611959,Very Low,1446381.3,10.591603,Very Low,8135.1172,20.57888,Very Low,144953.02,30.346821,Very Low,98357.391,61.075748,Relatively Moderate,December 2025,,,,,,,LAUCN271490000000003          ,4.9,"Unemployment Rate: Stevens County, MN (U)",385,4991,181454526,699,8.5153913,6.5496507,19.016516,,,7,7,7,7,811250,811250,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,811250,811250,0,0,0,0,0,0,120,973,11791,45,444591,9698,45844,545881,520139,19372,-3.81,241.96,221.33,136.66,4513,393,197,3931,349,135,.08708176,.04365167,.088781483,.034342408,3972.25,2497,2291,3324.25,894,688,0,0,0,0,0,0,4,0,421,430,381,3961.5,143,92,0,0,0,0,0,0,4,0,153.25,208,204,3696.25,118,114,0,0,0,0,0,0,4,0,839.5,396,295,4394,169,68,0,0,0,0,0,0,4,0,450,267,244,2131.25,68,44,0,0,0,0,0,0,4,0,65.5,27,26,2828.75,10,9,0,0,0,0,0,0,4,0,876,364,328,3619.25,112,76,0,0,0,0,0,0,4,0,397,342,339,923.75,81,79,0,0,0,0,0,0,4,0,133000,123400,139.1,8010,17.5,106000,105500,37.5,11300,10300,40.6,,,,,,,,,,,,,,,,259.38,46.941666,,,0,,,,-1.5790687,8.5153913,2.0794415,3.8286414,13.210156,13.161851,9.8715839,13.00491,10.733,5.4887724,8.2873392,7.8232455,7.7371802,5.0385747,5.3423343,5.32301,62.861099,57.675121,22.506136,17.320158,135.72594,133.11583,76.998367,74.388252,4.9351931,3.624341,11.798104,11.571195,1,0,0,1,0,0
